repo,file,clone_class_id,clone_type,test_name,class_size,llm_detectou
,tests/test_scoped_nodes.py,CC0033,Type-2,ClassNodeTest.test_mro_generic_error_2,2,YES
,tests/test_scoped_nodes.py,CC0034,Type-2,test_issue940_metaclass_subclass_property,5,YES
,tests/test_scoped_nodes.py,CC0034,Type-2,test_issue940_property_grandchild,5,YES
,tests/test_scoped_nodes.py,CC0034,Type-2,test_issue940_metaclass_property,5,YES
,tests/test_scoped_nodes.py,CC0034,Type-2,test_issue940_metaclass_values_funcdef,5,YES
,tests/test_scoped_nodes.py,CC0034,Type-2,test_issue940_metaclass_derived_funcdef,5,YES
,tests/test_scoped_nodes.py,CC0035,Type-2,test_property_in_body_of_try,2,YES
,tests/test_scoped_nodes.py,CC0035,Type-2,test_property_in_body_of_if,2,YES
,tests/test_scoped_nodes.py,CC0036,Type-2,FunctionNodeTest.test_dunder_class_local_to_method,2,YES
,tests/test_scoped_nodes.py,CC0036,Type-2,FunctionNodeTest.test_dunder_class_local_to_classmethod,2,YES
,tests/test_object_model.py,CC0037,Type-2,FunctionModelTest.test_empty_return_annotation,2,YES
,tests/test_object_model.py,CC0037,Type-2,FunctionModelTest.test_builtin_dunder_init_does_not_crash_when_accessing_annotations,2,YES
,tests/test_modutils.py,CC0038,Type-2,ModuleFileTest.test_find_zipped_module,2,YES
,tests/test_modutils.py,CC0038,Type-2,ModuleFileTest.test_find_egg_module,2,YES
,tests/test_modutils.py,CC0039,Type-2,LoadModuleFromNameTest.test_known_values_load_module_from_name_1,2,YES
,tests/test_modutils.py,CC0039,Type-2,LoadModuleFromNameTest.test_known_values_load_module_from_name_2,2,YES
,tests/test_modutils.py,CC0040,Type-2,GetModulePartTest.test_known_values_get_module_part_1,2,YES
,tests/test_modutils.py,CC0040,Type-2,GetModulePartTest.test_known_values_get_module_part_2,2,YES
,tests/test_modutils.py,CC0041,Type-2,GetModulePartTest.test_known_values_get_module_part_3,2,YES
,tests/test_modutils.py,CC0041,Type-2,GetModulePartTest.test_get_module_part_only_dot,2,YES
,tests/test_modutils.py,CC0042,Type-2,GetModulePartTest.test_known_values_get_compiled_module_part,2,YES
,tests/test_modutils.py,CC0042,Type-2,GetModulePartTest.test_known_values_get_builtin_module_part,2,YES
,tests/test_modutils.py,CC0043,Type-2,IsStandardModuleTest.test_nonstandard,2,YES
,tests/test_modutils.py,CC0043,Type-2,IsStandardModuleTest.test_unknown,2,YES
,tests/test_modutils.py,CC0044,Type-2,IsStdLibModuleTest.test_nonstandard,2,YES
,tests/test_modutils.py,CC0044,Type-2,IsStdLibModuleTest.test_unknown,2,YES
,tests/test_modutils.py,CC0045,Type-2,ModuleInPathTest.test_bad_import,2,YES
,tests/test_modutils.py,CC0045,Type-2,ModuleInPathTest.test_no_filename,2,YES
,tests/test_modutils.py,CC0046,Type-2,IsRelativeTest.test_known_values_is_relative_1,5,YES
,tests/test_modutils.py,CC0046,Type-2,IsRelativeTest.test_known_values_is_relative_4,5,YES
,tests/test_modutils.py,CC0046,Type-2,IsRelativeTest.test_deep_relative,5,YES
,tests/test_modutils.py,CC0046,Type-2,IsRelativeTest.test_deep_relative3,5,YES
,tests/test_modutils.py,CC0046,Type-2,IsRelativeTest.test_deep_relative4,5,YES
,tests/test_modutils.py,CC0047,Type-2,IsRelativeTest.test_known_values_is_relative_3,4,YES
,tests/test_modutils.py,CC0047,Type-2,IsRelativeTest.test_known_values_is_relative_5,4,YES
,tests/test_modutils.py,CC0047,Type-2,IsRelativeTest.test_deep_relative2,4,YES
,tests/test_modutils.py,CC0047,Type-2,IsRelativeTest.test_is_relative_bad_path,4,YES
,tests/test_modutils.py,CC0048,Type-2,GetModuleFilesTest.test_get_module_files_1,2,YES
,tests/test_modutils.py,CC0048,Type-2,GetModuleFilesTest.test_get_module_files_2,2,YES
,tests/test_helpers.py,CC0049,Type-2,TestHelpers.test_inference_errors,2,YES
,tests/test_helpers.py,CC0049,Type-2,TestHelpers.test_object_type_too_many_types,2,YES
,tests/test_get_relative_base_path.py,CC0050,Type-2,TestModUtilsRelativePath.test_similar_prefixes_no_match,6,YES
,tests/test_get_relative_base_path.py,CC0050,Type-2,TestModUtilsRelativePath.test_valid_subdirectories,6,YES
,tests/test_get_relative_base_path.py,CC0050,Type-2,TestModUtilsRelativePath.test_case_sensitivity,6,YES
,tests/test_get_relative_base_path.py,CC0050,Type-2,TestModUtilsRelativePath.test_special_path_components,6,YES
,tests/test_get_relative_base_path.py,CC0050,Type-2,TestModUtilsRelativePath.test_nonexistent_paths,6,YES
,tests/test_get_relative_base_path.py,CC0050,Type-2,TestModUtilsRelativePath.test_empty_paths,6,YES
,tests/test_constraint.py,CC0058,Type-2,test_if_single_statement,5,YES
,tests/test_constraint.py,CC0058,Type-2,test_if_multiple_statements,5,YES
,tests/test_constraint.py,CC0058,Type-2,test_nested_if,5,YES
,tests/test_constraint.py,CC0058,Type-2,test_if_instance_attr,5,YES
,tests/test_constraint.py,CC0058,Type-2,test_if_instance_attr_varname_collision1,5,YES
,tests/test_constraint.py,CC0059,Type-2,test_if_irrelevant_condition,2,YES
,tests/test_constraint.py,CC0059,Type-2,test_outside_if,2,YES
,tests/test_constraint.py,CC0060,Type-2,test_if_reassignment_in_body,3,YES
,tests/test_constraint.py,CC0060,Type-2,test_if_reassignment_in_else,3,YES
,tests/test_constraint.py,CC0060,Type-2,test_if_instance_attr_varname_collision4,3,YES
,tests/test_constraint.py,CC0061,Type-2,test_if_function_call,2,YES
,tests/test_constraint.py,CC0061,Type-2,test_if_instance_attr_varname_collision3,2,YES
,tests/test_builder.py,CC0062,Type-2,BuilderTest.test_data_build_null_bytes,3,YES
,tests/test_builder.py,CC0062,Type-2,BuilderTest.test_data_build_invalid_x_escape,3,YES
,tests/test_builder.py,CC0062,Type-2,BuilderTest.test_missing_file,3,YES
,tests/test_builder.py,CC0063,Type-2,FromToLineNoTest.test_try_finally_lineno,2,YES
,tests/test_builder.py,CC0063,Type-2,FromToLineNoTest.test_try_finally_25_lineno,2,YES
,tests/test_builder.py,CC0064,Type-2,FileBuildTest.test_class_method_base_props,2,YES
,tests/test_builder.py,CC0064,Type-2,FileBuildTest.test_static_method_base_props,2,YES
,tests/test_python3.py,CC0065,Type-2,Python3TC.test_simple_metaclass,2,YES
,tests/test_python3.py,CC0065,Type-2,Python3TC.test_metaclass_multiple_keywords,2,YES
,tests/test_python3.py,CC0066,Type-2,Python3TC.test_format_string,2,YES
,tests/test_python3.py,CC0066,Type-2,Python3TC.test_nested_unpacking_in_dicts,2,YES
,tests/test_nodes.py,CC0067,Type-2,test_type_comments_for,2,YES
,tests/test_nodes.py,CC0067,Type-2,test_type_coments_assign,2,YES
,tests/test_nodes.py,CC0068,Type-2,test_is_generator_for_yield_in_while,3,YES
,tests/test_nodes.py,CC0068,Type-2,test_is_generator_for_yield_in_if,3,YES
,tests/test_nodes.py,CC0068,Type-2,test_is_generator_for_yield_in_aug_assign,3,YES
,tests/test_nodes.py,CC0069,Type-2,AsStringTypeParamNodes.test_as_string_type_var,3,YES
,tests/test_nodes.py,CC0069,Type-2,AsStringTypeParamNodes.test_as_string_type_var_tuple,3,YES
,tests/test_nodes.py,CC0069,Type-2,AsStringTypeParamNodes.test_as_string_param_spec,3,YES
,tests/test_nodes.py,CC0070,Type-2,AsStringTypeParamNodes.test_as_string_class_type_params,2,YES
,tests/test_nodes.py,CC0070,Type-2,AsStringTypeParamNodes.test_as_string_function_type_params,2,YES
,tests/test_nodes.py,CC0071,Type-2,ConstNodeTest.test_none,7,YES
,tests/test_nodes.py,CC0071,Type-2,ConstNodeTest.test_bool,7,YES
,tests/test_nodes.py,CC0071,Type-2,ConstNodeTest.test_int,7,YES
,tests/test_nodes.py,CC0071,Type-2,ConstNodeTest.test_float,7,YES
,tests/test_nodes.py,CC0071,Type-2,ConstNodeTest.test_complex,7,YES
,tests/test_nodes.py,CC0071,Type-2,ConstNodeTest.test_str,7,YES
,tests/test_nodes.py,CC0071,Type-2,ConstNodeTest.test_unicode,7,YES
,tests/test_nodes.py,CC0072,Type-2,Python35AsyncTest.test_await_as_string,4,YES
,tests/test_nodes.py,CC0072,Type-2,Python35AsyncTest.test_asyncwith_as_string,4,YES
,tests/test_nodes.py,CC0072,Type-2,Python35AsyncTest.test_asyncfor_as_string,4,YES
,tests/test_nodes.py,CC0072,Type-2,Python35AsyncTest.test_decorated_async_def_as_string,4,YES
,tests/test_nodes.py,CC0073,Type-2,BoundMethodNodeTest.test_is_standard_property,3,YES
,tests/test_nodes.py,CC0073,Type-2,BoundMethodNodeTest.test_is_possible_property,3,YES
,tests/test_nodes.py,CC0073,Type-2,BoundMethodNodeTest.test_is_standard_property_subclass,3,YES
,tests/test_nodes.py,CC0074,Type-2,ContextTest.test_subscript_load,3,YES
,tests/test_nodes.py,CC0074,Type-2,ContextTest.test_list_load,3,YES
,tests/test_nodes.py,CC0074,Type-2,ContextTest.test_tuple_load,3,YES
,tests/test_nodes.py,CC0075,Type-2,ContextTest.test_subscript_del,2,YES
,tests/test_nodes.py,CC0075,Type-2,ContextTest.test_list_del,2,YES
,tests/test_nodes.py,CC0076,Type-2,ContextTest.test_tuple_store,2,YES
,tests/test_nodes.py,CC0076,Type-2,ContextTest.test_list_store,2,YES
,tests/brain/test_brain.py,CC0077,Type-2,CollectionsDequeTests.test_deque,2,YES
,tests/brain/test_brain.py,CC0077,Type-2,CollectionsDequeTests.test_deque_py39methods,2,YES
,tests/brain/test_brain.py,CC0078,Type-2,TypingBrain.test_typing_cast,2,YES
,tests/brain/test_brain.py,CC0078,Type-2,TypingBrain.test_typing_cast_attribute,2,YES
,tests/brain/test_brain.py,CC0079,Type-2,TypingBrain.test_tuple_type,2,YES
,tests/brain/test_brain.py,CC0079,Type-2,TypingBrain.test_callable_type,2,YES
,tests/brain/test_brain.py,CC0080,Type-2,TypingBrain.test_typing_no_duplicates,2,YES
,tests/brain/test_brain.py,CC0080,Type-2,TypingBrain.test_typing_no_duplicates_2,2,YES
,tests/brain/test_brain.py,CC0081,Type-2,TypingBrain.test_namedtuple_few_args,3,YES
,tests/brain/test_brain.py,CC0081,Type-2,TypingBrain.test_namedtuple_few_fields,3,YES
,tests/brain/test_brain.py,CC0081,Type-2,TypingBrain.test_namedtuple_inference_nonliteral,3,YES
,tests/brain/test_brain.py,CC0082,Type-2,TypingBrain.test_typing_alias_type,2,YES
,tests/brain/test_brain.py,CC0082,Type-2,TypingBrain.test_typing_alias_type_2,2,YES
,tests/brain/test_brain.py,CC0083,Type-2,TestIsinstanceInference.test_type_type,16,YES
,tests/brain/test_brain.py,CC0083,Type-2,TestIsinstanceInference.test_object_type,16,YES
,tests/brain/test_brain.py,CC0083,Type-2,TestIsinstanceInference.test_type_object,16,YES
,tests/brain/test_brain.py,CC0083,Type-2,TestIsinstanceInference.test_isinstance_int_true,16,YES
,tests/brain/test_brain.py,CC0083,Type-2,TestIsinstanceInference.test_isinstance_int_false,16,YES
,tests/brain/test_brain.py,CC0083,Type-2,TestIsinstanceInference.test_isinstance_object_true,16,YES
,tests/brain/test_brain.py,CC0083,Type-2,TestIsinstanceInference.test_isinstance_object_true3,16,YES
,tests/brain/test_brain.py,CC0083,Type-2,TestIsinstanceInference.test_isinstance_class_false,16,YES
,tests/brain/test_brain.py,CC0083,Type-2,TestIsinstanceInference.test_isinstance_type_false,16,YES
,tests/brain/test_brain.py,CC0083,Type-2,TestIsinstanceInference.test_isinstance_str_true,16,YES
,tests/brain/test_brain.py,CC0083,Type-2,TestIsinstanceInference.test_isinstance_str_false,16,YES
,tests/brain/test_brain.py,CC0083,Type-2,TestIsinstanceInference.test_isinstance_tuple_argument,16,YES
,tests/brain/test_brain.py,CC0083,Type-2,TestIsinstanceInference.test_isinstance_type_false2,16,YES
,tests/brain/test_brain.py,CC0083,Type-2,TestIsinstanceInference.test_isinstance_object_true2,16,YES
,tests/brain/test_brain.py,CC0083,Type-2,TestIsinstanceInference.test_isinstance_type_true,16,YES
,tests/brain/test_brain.py,CC0083,Type-2,TestIsinstanceInference.test_isinstance_edge_case,16,YES
,tests/brain/test_brain.py,CC0084,Type-2,TestIsinstanceInference.test_uninferable_bad_type,4,YES
,tests/brain/test_brain.py,CC0084,Type-2,TestIsinstanceInference.test_uninferable_keywords,4,YES
,tests/brain/test_brain.py,CC0084,Type-2,TestIsinstanceInference.test_too_many_args,4,YES
,tests/brain/test_brain.py,CC0084,Type-2,TestIsinstanceInference.test_first_param_is_uninferable,4,YES
,tests/brain/test_brain.py,CC0085,Type-2,TestIssubclassBrain.test_type_type,12,YES
,tests/brain/test_brain.py,CC0085,Type-2,TestIssubclassBrain.test_object_type,12,YES
,tests/brain/test_brain.py,CC0085,Type-2,TestIssubclassBrain.test_type_object,12,YES
,tests/brain/test_brain.py,CC0085,Type-2,TestIssubclassBrain.test_issubclass_same_class,12,YES
,tests/brain/test_brain.py,CC0085,Type-2,TestIssubclassBrain.test_issubclass_not_the_same_class,12,YES
,tests/brain/test_brain.py,CC0085,Type-2,TestIssubclassBrain.test_issubclass_object_true,12,YES
,tests/brain/test_brain.py,CC0085,Type-2,TestIssubclassBrain.test_issubclass_same_user_defined_class,12,YES
,tests/brain/test_brain.py,CC0085,Type-2,TestIssubclassBrain.test_issubclass_different_user_defined_classes,12,YES
,tests/brain/test_brain.py,CC0085,Type-2,TestIssubclassBrain.test_issubclass_type_false,12,YES
,tests/brain/test_brain.py,CC0085,Type-2,TestIssubclassBrain.test_isinstance_tuple_argument,12,YES
,tests/brain/test_brain.py,CC0085,Type-2,TestIssubclassBrain.test_isinstance_object_true2,12,YES
,tests/brain/test_brain.py,CC0085,Type-2,TestIssubclassBrain.test_issubclass_short_circuit,12,YES
,tests/brain/test_brain.py,CC0086,Type-2,TestIssubclassBrain.test_uninferable_bad_type,3,YES
,tests/brain/test_brain.py,CC0086,Type-2,TestIssubclassBrain.test_uninferable_keywords,3,YES
,tests/brain/test_brain.py,CC0086,Type-2,TestIssubclassBrain.test_too_many_args,3,YES
,tests/brain/test_brain.py,CC0087,Type-2,TestLenBuiltinInference.test_len_tuple,7,YES
,tests/brain/test_brain.py,CC0087,Type-2,TestLenBuiltinInference.test_len_var,7,YES
,tests/brain/test_brain.py,CC0087,Type-2,TestLenBuiltinInference.test_len_dict,7,YES
,tests/brain/test_brain.py,CC0087,Type-2,TestLenBuiltinInference.test_len_set,7,YES
,tests/brain/test_brain.py,CC0087,Type-2,TestLenBuiltinInference.test_len_object,7,YES
,tests/brain/test_brain.py,CC0087,Type-2,TestLenBuiltinInference.test_len_string,7,YES
,tests/brain/test_brain.py,CC0087,Type-2,TestLenBuiltinInference.test_len_bytes,7,YES
,tests/brain/test_brain.py,CC0088,Type-2,TestLenBuiltinInference.test_len_object_failure,3,YES
,tests/brain/test_brain.py,CC0088,Type-2,TestLenBuiltinInference.test_len_generator_failure,3,YES
,tests/brain/test_brain.py,CC0088,Type-2,TestLenBuiltinInference.test_len_failure_missing_variable,3,YES
,tests/brain/test_brain.py,CC0089,Type-2,test_no_recursionerror_on_self_referential_length_check,2,YES
,tests/brain/test_brain.py,CC0089,Type-2,test_no_attributeerror_on_self_referential_length_check,2,YES
,tests/brain/test_dataclasses.py,CC0090,Type-2,test_inference_non_field_default,2,YES
,tests/brain/test_dataclasses.py,CC0090,Type-2,test_inference_field_default,2,YES
,tests/brain/test_dataclasses.py,CC0091,Type-2,test_inference_no_annotation,3,YES
,tests/brain/test_dataclasses.py,CC0091,Type-2,test_inference_class_var,3,YES
,tests/brain/test_dataclasses.py,CC0091,Type-2,test_inference_init_var,3,YES
,tests/brain/test_dataclasses.py,CC0092,Type-2,test_init_decorator_init_false,2,YES
,tests/brain/test_dataclasses.py,CC0092,Type-2,test_invalid_init,2,YES
,tests/brain/test_dataclasses.py,CC0093,Type-2,test_init_no_defaults,5,YES
,tests/brain/test_dataclasses.py,CC0093,Type-2,test_init_initvar,5,YES
,tests/brain/test_dataclasses.py,CC0093,Type-2,test_init_field_init_false,5,YES
,tests/brain/test_dataclasses.py,CC0093,Type-2,test_init_override,5,YES
,tests/brain/test_dataclasses.py,CC0093,Type-2,test_init_attributes_from_superclasses,5,YES
,tests/brain/test_named_tuple.py,CC0094,Type-2,NamedTupleTest.test_namedtuple_uninferable_fields,9,YES
,tests/brain/test_named_tuple.py,CC0094,Type-2,NamedTupleTest.test_no_rename_duplicates_does_not_crash_inference,9,YES
,tests/brain/test_named_tuple.py,CC0094,Type-2,NamedTupleTest.test_no_rename_keywords_does_not_crash_inference,9,YES
,tests/brain/test_named_tuple.py,CC0094,Type-2,NamedTupleTest.test_no_rename_nonident_does_not_crash_inference,9,YES
,tests/brain/test_named_tuple.py,CC0094,Type-2,NamedTupleTest.test_no_rename_underscore_does_not_crash_inference,9,YES
,tests/brain/test_named_tuple.py,CC0094,Type-2,NamedTupleTest.test_invalid_typename_does_not_crash_inference,9,YES
,tests/brain/test_named_tuple.py,CC0094,Type-2,NamedTupleTest.test_keyword_typename_does_not_crash_inference,9,YES
,tests/brain/test_named_tuple.py,CC0094,Type-2,NamedTupleTest.test_typeerror_does_not_crash_inference,9,YES
,tests/brain/test_named_tuple.py,CC0094,Type-2,NamedTupleTest.test_pathological_str_does_not_crash_inference,9,YES
,tests/brain/test_named_tuple.py,CC0095,Type-2,NamedTupleTest.test_namedtuple_func_form,2,YES
,tests/brain/test_named_tuple.py,CC0095,Type-2,NamedTupleTest.test_namedtuple_func_form_args_and_kwargs,2,YES
,tests/brain/test_named_tuple.py,CC0096,Type-2,NamedTupleTest.test_namedtuple_access_class_fields,2,YES
,tests/brain/test_named_tuple.py,CC0096,Type-2,NamedTupleTest.test_namedtuple_rename_keywords,2,YES
,tests/brain/test_hashlib.py,CC0097,Type-2,test_hashlib,2,YES
,tests/brain/test_hashlib.py,CC0097,Type-2,test_shake,2,YES
,tests/brain/test_enum.py,CC0098,Type-2,EnumBrainTest.test_enum_multiple_base_classes,2,YES
,tests/brain/test_enum.py,CC0098,Type-2,EnumBrainTest.test_int_enum,2,YES
